Date,Surface,Round,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,tournament_type,prob_1,prob_2,target,elo_p1,elo_p2,elo_diff,elo_global_p1,elo_global_p2,elo_global_diff
2007-01-10,Hard,Quarterfinals,Clijsters K.,Peer S.,Clijsters K.,5,18,2215,934,1.16,4.5,6-2 6-1 ,WTA250_o_menor,0.7950530035335689,0.204946996466431,1,1516.9011149529758,1560.4343312981646,-43.53321634518875,1516.9011149529758,1560.4343312981646,-43.53321634518875
2007-01-10,Hard,Quarterfinals,Srebotnik K.,Li N.,Li N.,23,21,825,879,2.2,1.61,5-7 1-6 ,WTA250_o_menor,0.4225721784776903,0.5774278215223098,0,1515.263693206478,1531.9660918698307,-16.702398663352824,1515.263693206478,1531.9660918698307,-16.702398663352824
2007-01-10,Hard,Quarterfinals,Jankovic J.,Mauresmo A.,Jankovic J.,12,3,1296,3391,2.37,1.53,7-5 6-0 ,WTA250_o_menor,0.3923076923076922,0.6076923076923076,1,1592.498188299688,1516.7024671725246,75.79572112716346,1592.498188299688,1516.7024671725246,75.79572112716346
2007-01-10,Hard,Quarterfinals,Ivanovic A.,Vaidisova N.,Vaidisova N.,14,11,1087,1391,1.9,1.8,4-6 2-6 ,WTA250_o_menor,0.4864864864864864,0.5135135135135135,0,1531.263693206478,1531.2975328274754,-0.033839620997468955,1531.263693206478,1531.2975328274754,-0.033839620997468955
2007-01-11,Hard,Semifinals,Clijsters K.,Li N.,Clijsters K.,5,21,2215,879,1.08,7.0,6-1 1-6 7-5,WTA250_o_menor,0.8663366336633663,0.1336633663366336,1,1534.8954676103428,1547.197509971768,-12.302042361425265,1534.8954676103428,1547.197509971768,-12.302042361425265
2007-01-11,Hard,Semifinals,Vaidisova N.,Jankovic J.,Jankovic J.,11,12,1391,1296,2.0,1.72,4-6 6-4 4-6,WTA250_o_menor,0.4623655913978494,0.5376344086021505,0,1547.2959744553432,1605.0620066116228,-57.76603215627961,1547.2959744553432,1605.0620066116228,-57.76603215627961
2007-01-12,Hard,The Final,Clijsters K.,Jankovic J.,Clijsters K.,5,12,2215,1296,1.39,2.75,4-6 7-6 6-4,WTA250_o_menor,0.6642512077294687,0.3357487922705314,1,1551.461760956572,1618.4260272996266,-66.96426634305453,1551.461760956572,1618.4260272996266,-66.96426634305453
2007-01-15,Hard,1st Round,Perry S.,Mauresmo A.,Mauresmo A.,44,3,449,3460,9.5,1.04,3-6 4-6 ,GS,0.0986717267552182,0.9013282732447816,0,1484.0,1504.13864886059,-20.13864886058991,1484.0,1504.13864886059,-20.13864886058991
2007-01-15,Hard,1st Round,Tu M.,Gallovits E.,Tu M.,90,108,315,271,1.44,2.62,2-6 6-4 6-2,GS,0.645320197044335,0.354679802955665,1,1484.0,1500.0,-16.0,1484.0,1500.0,-16.0
2007-01-15,Hard,1st Round,Domachowska M.,Poutchkova O.,Poutchkova O.,91,38,313,537,3.0,1.36,2-6 4-6 ,GS,0.3119266055045871,0.6880733944954128,0,1500.0,1500.0,0.0,1500.0,1500.0,0.0
2007-01-15,Hard,1st Round,Sequera M.,Gajdosova J.,Sequera M.,95,74,295,350,2.37,1.53,6-3 6-4 ,GS,0.3923076923076922,0.6076923076923076,1,1500.0,1500.0,0.0,1500.0,1500.0,0.0
2007-01-15,Hard,1st Round,Oprandi R.,Peer S.,Peer S.,54,17,429,961,6.0,1.1,1-6 3-6 ,GS,0.1549295774647887,0.8450704225352113,0,1484.736306793522,1542.4399786407976,-57.70367184727547,1484.736306793522,1542.4399786407976,-57.70367184727547
2007-01-15,Hard,1st Round,Ondraskova Z.,Fernandez C.,Ondraskova Z.,106,105,272,273,1.83,1.83,6-4 6-2 ,GS,0.5,0.5,1,1500.0,1500.0,0.0,1500.0,1500.0,0.0
2007-01-15,Hard,1st Round,Sprem K.,Kirilenko M.,Kirilenko M.,89,28,316,609,3.25,1.33,6-3 3-6 1-6,GS,0.2903930131004367,0.7096069868995633,0,1500.0,1484.0,16.0,1500.0,1484.0,16.0
2007-01-15,Hard,1st Round,Benesova I.,Voskoboeva G.,Benesova I.,84,110,324,262,1.72,2.0,6-7 6-1 6-4,GS,0.5376344086021505,0.4623655913978494,1,1484.0,1500.0,-16.0,1484.0,1500.0,-16.0
2007-01-15,Hard,1st Round,Pous Tio L.,Yakimova A.,Yakimova A.,101,68,283,375,2.25,1.57,2-6 6-4 5-7,GS,0.4109947643979057,0.5890052356020942,0,1500.0,1500.0,0.0,1500.0,1500.0,0.0
2007-01-15,Hard,1st Round,Azarenka V.,Fedak Y.,Azarenka V.,94,73,299,351,1.8,1.9,6-2 5-7 6-4,GS,0.5135135135135135,0.4864864864864864,1,1500.0,1485.4387739660467,14.56122603395329,1500.0,1485.4387739660467,14.56122603395329
2007-01-15,Hard,1st Round,Cravero J.,Muller M.,Muller M.,157,36,180,545,1.83,1.83,0-6 3-6 ,GS,0.5,0.5,0,1500.0,1468.736306793522,31.26369320647791,1500.0,1468.736306793522,31.26369320647791
2007-01-15,Hard,1st Round,Golovin T.,Smashnovai A.,Golovin T.,23,63,862,392,1.1,6.0,6-3 6-1 ,GS,0.8450704225352113,0.1549295774647887,1,1498.5612260339533,1500.0,-1.4387739660467105,1498.5612260339533,1500.0,-1.4387739660467105
2007-01-15,Hard,1st Round,Likhovtseva E.,Vakulenko J.,Vakulenko J.,43,116,451,257,1.72,2.0,0-6 6-4 3-6,GS,0.5376344086021505,0.4623655913978494,0,1468.0,1500.0,-32.0,1468.0,1500.0,-32.0
2007-01-15,Hard,1st Round,Dementieva E.,Foretz S.,Dementieva E.,8,112,1875,261,1.1,6.5,6-1 6-2 ,GS,0.8552631578947368,0.1447368421052631,1,1499.2976013366472,1484.0,15.297601336647176,1499.2976013366472,1484.0,15.297601336647176
2007-01-15,Hard,1st Round,Flipkens K.,Camerin M.E.,Camerin M.E.,103,55,277,426,2.37,1.53,2-6 2-6 ,GS,0.3923076923076922,0.6076923076923076,0,1500.0,1468.736306793522,31.26369320647791,1500.0,1468.736306793522,31.26369320647791
2007-01-15,Hard,1st Round,Sugiyama A.,Arvidsson S.,Sugiyama A.,26,61,730,395,1.28,3.5,6-3 6-4 ,GS,0.7322175732217574,0.2677824267782427,1,1468.736306793522,1484.0,-15.26369320647791,1468.736306793522,1484.0,-15.26369320647791
2007-01-15,Hard,1st Round,Craybas J.,Vaidisova N.,Vaidisova N.,64,12,389,1428,6.5,1.1,4-6 7-5 1-6,GS,0.1447368421052631,0.8552631578947368,0,1531.263693206478,1533.9319537673393,-2.6682605608614267,1531.263693206478,1533.9319537673393,-2.6682605608614267
2007-01-15,Hard,1st Round,Srebotnik K.,Dellacqua C.,Srebotnik K.,22,169,875,165,1.16,4.5,4-6 6-2 7-5,GS,0.7950530035335689,0.204946996466431,1,1500.0322751045405,1484.736306793522,15.295968311018441,1500.0322751045405,1484.736306793522,15.295968311018441
2007-01-15,Hard,1st Round,Medina Garrigues A.,Vesnina E.,Vesnina E.,30,41,604,469,1.61,2.2,7-6 1-6 1-6,GS,0.5774278215223098,0.4225721784776903,0,1500.0,1499.263693206478,0.7363067935220897,1500.0,1499.263693206478,0.7363067935220897
2007-01-15,Hard,1st Round,Jankovic J.,Wozniak A.,Jankovic J.,11,92,1456,301,1.04,10.0,6-3 6-3 ,GS,0.9057971014492752,0.0942028985507246,1,1599.3798359472048,1500.0,99.37983594720481,1599.3798359472048,1500.0,99.37983594720481
2007-01-15,Hard,1st Round,Sucha M.,Birnerova E.,Birnerova E.,82,83,325,324,1.53,2.37,5-7 3-6 ,GS,0.6076923076923076,0.3923076923076922,0,1500.0,1484.0,16.0,1500.0,1484.0,16.0
2007-01-15,Hard,1st Round,Ruano Pascual V.,Czink M.,Ruano Pascual V.,69,118,373,255,1.53,2.37,1-6 6-1 9-7,GS,0.6076923076923076,0.3923076923076922,1,1500.0,1500.0,0.0,1500.0,1500.0,0.0
2007-01-15,Hard,1st Round,Dushevina V.,Bartoli M.,Bartoli M.,109,21,266,881,2.1,1.66,0-6 3-6 ,GS,0.4414893617021276,0.5585106382978724,0,1484.0,1483.263693206478,0.7363067935220897,1484.0,1483.263693206478,0.7363067935220897
2007-01-15,Hard,1st Round,Safarova L.,Brianti A.,Safarova L.,70,98,370,292,1.33,3.25,6-3 6-1 ,GS,0.7096069868995633,0.2903930131004367,1,1499.2976013366472,1500.0,-0.7023986633528239,1499.2976013366472,1500.0,-0.7023986633528239
2007-01-15,Hard,1st Round,Sun T.T.,Dulko G.,Dulko G.,79,57,341,415,1.72,2.0,2-6 2-6 ,GS,0.5376344086021505,0.4623655913978494,0,1500.0,1484.0,16.0,1500.0,1484.0,16.0
2007-01-15,Hard,1st Round,Petrova N.,Tanasugarn T.,Petrova N.,6,71,2141,364,1.06,8.0,6-3 6-2 ,GS,0.8830022075055188,0.1169977924944812,1,1500.0,1500.0,0.0,1500.0,1500.0,0.0
2007-01-15,Hard,1st Round,Kloesel S.,Schiavone F.,Schiavone F.,93,20,300,896,5.5,1.12,4-6 4-6 ,GS,0.1691842900302115,0.8308157099697885,0,1500.0,1484.0,16.0,1500.0,1484.0,16.0
2007-01-15,Hard,1st Round,Schruff J.,Zheng J.,Schruff J.,97,31,293,589,4.33,1.19,4-6 7-6 6-4,GS,0.2155797101449275,0.7844202898550725,1,1484.0,1516.0,-32.0,1484.0,1516.0,-32.0
2007-01-15,Hard,1st Round,Moore J.,Kuznetsova S.,Kuznetsova S.,914,4,7,2510,11.0,1.02,2-6 0-6 ,GS,0.0848585690515807,0.9151414309484192,0,1484.0,1500.0,-16.0,1484.0,1500.0,-16.0
2007-01-15,Hard,1st Round,Adamczak M.,Tulyaganova I.,Adamczak M.,241,131,108,218,3.75,1.25,6-1 6-4 ,GS,0.25,0.75,1,1500.0,1500.0,0.0,1500.0,1500.0,0.0
2007-01-15,Hard,1st Round,Krajicek M.,Kremer A.,Kremer A.,45,159,448,174,1.39,2.75,4-6 3-6 ,GS,0.6642512077294687,0.3357487922705314,0,1484.0,1500.0,-16.0,1484.0,1500.0,-16.0
2007-01-15,Hard,1st Round,Williams S.,Santangelo M.,Williams S.,81,32,331,583,1.3,3.39,6-2 6-1 ,GS,0.7228144989339019,0.2771855010660981,1,1515.2990294226083,1499.9663034182647,15.332726004343613,1515.2990294226083,1499.9663034182647,15.332726004343613
2007-01-16,Hard,1st Round,Pin C.,Sharapova M.,Sharapova M.,62,2,393,3532,15.0,1.01,3-6 6-4 7-9,GS,0.0630855715178013,0.9369144284821986,0,1548.0,1500.0,48.0,1548.0,1500.0,48.0
2007-01-16,Hard,1st Round,Rodionova A.,Vinci R.,Rodionova A.,100,87,287,320,2.62,1.44,6-3 6-1 ,GS,0.354679802955665,0.645320197044335,1,1500.0,1469.4695015289756,30.53049847102443,1500.0,1469.4695015289756,30.53049847102443
2007-01-16,Hard,1st Round,Savchuk O.,Mirza S.,Mirza S.,102,53,282,431,6.0,1.11,3-6 5-7 ,GS,0.1561181434599156,0.8438818565400843,0,1500.0,1531.2990909530854,-31.299090953085397,1500.0,1531.2990909530854,-31.299090953085397
2007-01-16,Hard,1st Round,Ivanovic A.,King V.,Ivanovic A.,14,58,1108,405,1.12,5.5,6-2 6-0 ,GS,0.8308157099697885,0.1691842900302115,1,1515.26525157861,1484.0,31.265251578610105,1515.26525157861,1484.0,31.265251578610105
2007-01-16,Hard,1st Round,Bammer S.,Chakvetadze A.,Chakvetadze A.,42,13,464,1258,5.0,1.14,4-6 5-7 ,GS,0.1856677524429967,0.8143322475570033,0,1518.7745948494737,1579.9354438330477,-61.16084898357394,1518.7745948494737,1579.9354438330477,-61.16084898357394
2007-01-16,Hard,1st Round,Granville L.,Beygelzimer Y.,Granville L.,72,107,363,271,1.39,2.75,6-2 6-3 ,GS,0.6642512077294687,0.3357487922705314,1,1500.0,1500.0,0.0,1500.0,1500.0,0.0
2007-01-16,Hard,1st Round,Ferguson S.,Kostanic J.,Kostanic J.,170,67,163,378,2.62,1.44,5-7 3-6 ,GS,0.354679802955665,0.645320197044335,0,1500.0,1468.736306793522,31.26369320647791,1500.0,1468.736306793522,31.26369320647791
2007-01-16,Hard,1st Round,Stosur S.,Zakopalova K.,Stosur S.,27,119,714,245,1.25,3.75,6-3 6-1 ,GS,0.75,0.25,1,1518.866879912709,1500.0,18.86687991270901,1518.866879912709,1500.0,18.86687991270901
2007-01-16,Hard,1st Round,Laine E.,Kudryavtseva A.,Kudryavtseva A.,76,134,347,212,1.66,2.1,6-4 2-6 7-9,GS,0.5585106382978724,0.4414893617021276,0,1500.0,1500.0,0.0,1500.0,1500.0,0.0
2007-01-16,Hard,1st Round,Radwanska A.,Lepchenko V.,Radwanska A.,59,96,399,295,1.33,3.25,5-7 6-3 6-2,GS,0.7096069868995633,0.2903930131004367,1,1500.0,1500.0,0.0,1500.0,1500.0,0.0
2007-01-16,Hard,1st Round,Daniilidou E.,Nakamura A.,Nakamura A.,35,65,556,388,1.5,2.5,4-6 0-6 ,GS,0.625,0.375,0,1516.0,1484.736306793522,31.26369320647791,1516.0,1484.736306793522,31.26369320647791
2007-01-16,Hard,1st Round,Voracova R.,Shaughnessy M.,Voracova R.,158,39,176,531,2.75,1.39,7-5 6-3 ,GS,0.3357487922705314,0.6642512077294687,1,1500.0,1484.0,16.0,1500.0,1484.0,16.0
2007-01-16,Hard,1st Round,Pratt N.,Razzano V.,Razzano V.,60,78,397,344,2.25,1.57,7-6 4-6 0-6,GS,0.4109947643979057,0.5890052356020942,0,1502.687075814959,1532.0,-29.312924185041084,1502.687075814959,1532.0,-29.312924185041084
2007-01-16,Hard,1st Round,Bondarenko A.,Cohen Aloro S.,Bondarenko A.,34,578,576,22,1.33,3.25,6-1 7-6 ,GS,0.7096069868995633,0.2903930131004367,1,1499.9660918698307,1500.0,-0.03390813016926586,1499.9660918698307,1500.0,-0.03390813016926586
2007-01-16,Hard,1st Round,Gagliardi E.,Garbin T.,Garbin T.,111,33,261,582,3.0,1.36,6-3 2-6 1-6,GS,0.3119266055045871,0.6880733944954128,0,1500.0,1548.0,-48.0,1500.0,1548.0,-48.0
2007-01-16,Hard,1st Round,Clijsters K.,Bardina V.,Clijsters K.,5,48,2441,445,1.01,13.0,6-0 6-0 ,GS,0.92790863668808,0.07209136331192,1,1570.507952308994,1547.3298077253273,23.178144583666608,1570.507952308994,1547.3298077253273,23.178144583666608
2007-01-16,Hard,1st Round,Pironkova T.,Morigami A.,Morigami A.,66,86,382,321,1.66,2.1,5-7 6-2 4-6,GS,0.5585106382978724,0.4414893617021276,0,1500.0,1500.0,0.0,1500.0,1500.0,0.0
2007-01-16,Hard,1st Round,Hingis M.,Dechy N.,Hingis M.,7,51,2063,435,1.12,5.5,6-0 6-2 ,GS,0.8308157099697885,0.1691842900302115,1,1518.1737286093569,1500.0,18.173728609356885,1518.1737286093569,1500.0,18.173728609356885
2007-01-16,Hard,1st Round,Pennetta F.,Kanepi K.,Kanepi K.,29,77,608,344,1.66,2.1,5-7 6-7 ,GS,0.5585106382978724,0.4414893617021276,0,1468.0,1484.0,-16.0,1468.0,1484.0,-16.0
2007-01-16,Hard,1st Round,Molik A.,Chan Y.J.,Molik A.,141,75,198,350,1.39,2.75,6-2 7-6 ,GS,0.6642512077294687,0.3357487922705314,1,1515.2960398095508,1500.0,15.296039809550848,1515.2960398095508,1500.0,15.296039809550848
2007-01-17,Hard,1st Round,Klepac A.,Peng S.,Peng S.,212,52,124,433,5.0,1.14,3-6 6-4 1-6,GS,0.1856677524429967,0.8143322475570033,0,1500.0,1468.736306793522,31.26369320647791,1500.0,1468.736306793522,31.26369320647791
2007-01-17,Hard,1st Round,Schnyder P.,Brengle M.,Schnyder P.,9,496,1578,31,1.03,11.0,6-3 6-4 ,GS,0.914380714879468,0.085619285120532,1,1501.369144161558,1500.0,1.369144161558097,1501.369144161558,1500.0,1.369144161558097
2007-01-17,Hard,1st Round,Obziler T.,Zvonareva V.,Zvonareva V.,121,24,243,794,5.5,1.12,3-6 4-6 ,GS,0.1691842900302115,0.8308157099697885,0,1484.0,1515.9338167652902,-31.933816765290203,1484.0,1515.9338167652902,-31.933816765290203
2007-01-17,Hard,1st Round,Paszek T.,Bremond S.,Paszek T.,187,37,143,540,1.72,2.0,6-1 6-4 ,GS,0.5376344086021505,0.4623655913978494,1,1500.0,1500.0,0.0,1500.0,1500.0,0.0
2007-01-17,Hard,1st Round,Bychkova E.,Safina D.,Safina D.,85,10,322,1475,7.5,1.07,6-7 1-6 ,GS,0.1248541423570595,0.8751458576429404,0,1484.0,1559.6755024385432,-75.67550243854316,1484.0,1559.6755024385432,-75.67550243854316
2007-01-17,Hard,1st Round,Fedossova Y.,Castano C.,Fedossova Y.,148,50,188,436,3.39,1.3,7-5 6-4 ,GS,0.2771855010660981,0.7228144989339019,1,1500.0,1529.1575748726223,-29.157574872622263,1500.0,1529.1575748726223,-29.157574872622263
2007-01-17,Hard,1st Round,Rolle A.,Dominguez Lino L.,Dominguez Lino L.,137,56,206,421,1.72,2.0,3-6 4-6 ,GS,0.5376344086021505,0.4623655913978494,0,1500.0,1484.0,16.0,1500.0,1484.0,16.0
2007-01-17,Hard,1st Round,Li N.,Bovina E.,Li N.,16,1216,968,4,1.06,8.0,6-4 6-3 ,GS,0.8830022075055188,0.1169977924944812,1,1530.6312166255389,1468.736306793522,61.894909832016765,1530.6312166255389,1468.736306793522,61.894909832016765
2007-01-17,Hard,1st Round,Zahlavova S.,Groenefeld A.L.,Groenefeld A.L.,156,19,180,922,2.62,1.44,4-6 1-6 ,GS,0.354679802955665,0.645320197044335,0,1484.0,1470.1965245402773,13.803475459722677,1484.0,1470.1965245402773,13.803475459722677
2007-01-17,Hard,1st Round,Harkleroad A.,Yuan M.,Harkleroad A.,88,114,317,260,1.72,2.0,6-3 6-0 ,GS,0.5376344086021505,0.4623655913978494,1,1483.263693206478,1500.0,-16.73630679352209,1483.263693206478,1500.0,-16.73630679352209
2007-01-17,Hard,1st Round,Rezai A.,Loit E.,Loit E.,40,46,488,447,1.66,2.1,3-6 6-4 3-6,GS,0.5585106382978724,0.4414893617021276,0,1500.0,1516.0,-16.0,1500.0,1516.0,-16.0
2007-01-17,Hard,1st Round,Hantuchova D.,Cornet A.,Hantuchova D.,18,192,944,142,1.19,4.33,6-4 6-1 ,GS,0.7844202898550725,0.2155797101449275,1,1484.0,1500.0,-16.0,1484.0,1500.0,-16.0
2007-01-17,Hard,2nd Round,Ruano Pascual V.,Jankovic J.,Jankovic J.,69,11,373,1456,8.5,1.05,2-6 2-6 ,GS,0.1099476439790576,0.8900523560209423,0,1516.0,1610.9240875490277,-94.92408754902772,1516.0,1610.9240875490277,-94.92408754902772
2007-01-17,Hard,2nd Round,Kuznetsova S.,Adamczak M.,Kuznetsova S.,4,241,2510,108,1.03,11.0,6-2 6-1 ,GS,0.914380714879468,0.085619285120532,1,1515.263693206478,1516.0,-0.7363067935220897,1515.263693206478,1516.0,-0.7363067935220897
2007-01-17,Hard,2nd Round,Vesnina E.,Camerin M.E.,Camerin M.E.,41,55,469,426,1.36,3.0,6-4 3-6 6-8,GS,0.6880733944954128,0.3119266055045871,0,1515.2976013366472,1486.1721796717984,29.125421664848773,1515.2976013366472,1486.1721796717984,29.125421664848773
2007-01-17,Hard,2nd Round,Azarenka V.,Bartoli M.,Azarenka V.,94,21,299,881,2.5,1.5,6-0 7-5 ,GS,0.375,0.625,1,1515.3298231018227,1499.2976013366472,16.032221765175564,1515.3298231018227,1499.2976013366472,16.032221765175564
2007-01-17,Hard,2nd Round,Vakulenko J.,Kirilenko M.,Kirilenko M.,116,28,257,609,2.75,1.39,6-4 3-6 4-6,GS,0.3357487922705314,0.6642512077294687,0,1514.5304984710244,1500.736306793522,13.79419167750234,1514.5304984710244,1500.736306793522,13.79419167750234
2007-01-17,Hard,2nd Round,Dementieva E.,Muller M.,Dementieva E.,8,36,1875,545,1.11,6.0,7-5 3-6 6-0,GS,0.8438818565400843,0.1561181434599156,1,1514.5935756536705,1486.1721796717984,28.421395981872138,1514.5935756536705,1486.1721796717984,28.421395981872138
2007-01-17,Hard,2nd Round,Dulko G.,Petrova N.,Petrova N.,57,6,415,2141,6.5,1.1,1-6 2-6 ,GS,0.1447368421052631,0.8552631578947368,0,1500.736306793522,1516.0,-15.26369320647791,1500.736306793522,1516.0,-15.26369320647791
2007-01-17,Hard,2nd Round,Peer S.,Tu M.,Peer S.,17,90,961,315,1.12,5.5,6-3 6-0 ,GS,0.8308157099697885,0.1691842900302115,1,1555.806793263004,1500.736306793522,55.07048646948192,1555.806793263004,1500.736306793522,55.07048646948192
2007-01-17,Hard,2nd Round,Schiavone F.,Safarova L.,Safarova L.,20,70,896,370,1.5,2.5,3-6 3-6 ,GS,0.625,0.375,0,1500.736306793522,1515.3299479464104,-14.593641152888267,1500.736306793522,1515.3299479464104,-14.593641152888267
2007-01-17,Hard,2nd Round,Birnerova E.,Schruff J.,Birnerova E.,83,97,324,293,2.1,1.66,6-2 2-6 6-2,GS,0.4414893617021276,0.5585106382978724,1,1500.736306793522,1501.4695015289756,-0.7331947354534805,1500.736306793522,1501.4695015289756,-0.7331947354534805
2007-01-17,Hard,2nd Round,Sugiyama A.,Yakimova A.,Yakimova A.,26,68,730,375,1.33,3.25,2-6 6-2 8-10,GS,0.7096069868995633,0.2903930131004367,0,1485.4387739660467,1516.0,-30.56122603395329,1485.4387739660467,1516.0,-30.56122603395329
2007-01-17,Hard,2nd Round,Golovin T.,Ondraskova Z.,Golovin T.,23,106,862,272,1.1,6.5,6-2 6-0 ,GS,0.8552631578947368,0.1447368421052631,1,1514.6274836449331,1516.0,-1.372516355066864,1514.6274836449331,1516.0,-1.372516355066864
2007-01-17,Hard,2nd Round,Kremer A.,Williams S.,Williams S.,159,81,174,331,8.0,1.06,6-7 2-6 ,GS,0.1169977924944812,0.8830022075055188,0,1515.263693206478,1530.593389327901,-15.329696121423012,1515.263693206478,1530.593389327901,-15.329696121423012
2007-01-17,Hard,2nd Round,Srebotnik K.,Benesova I.,Srebotnik K.,22,84,875,324,1.39,2.75,7-6 6-7 6-1,GS,0.6642512077294687,0.3357487922705314,1,1515.328324479584,1500.736306793522,14.592017686061808,1515.328324479584,1500.736306793522,14.592017686061808
2007-01-17,Hard,2nd Round,Sequera M.,Vaidisova N.,Vaidisova N.,95,12,295,1428,8.5,1.05,2-6 1-6 ,GS,0.1099476439790576,0.8900523560209423,0,1516.0,1549.8090782432466,-33.80907824324663,1516.0,1549.8090782432466,-33.80907824324663
2007-01-17,Hard,2nd Round,Mauresmo A.,Poutchkova O.,Mauresmo A.,3,38,3460,537,1.07,7.5,6-2 6-2 ,GS,0.8751458576429404,0.1248541423570595,1,1519.2122670576978,1516.0,3.2122670576977725,1519.2122670576978,1516.0,3.2122670576977725
2007-01-18,Hard,2nd Round,Kudryavtseva A.,Hingis M.,Hingis M.,134,7,212,2063,12.0,1.02,2-6 2-6 ,GS,0.0783410138248847,0.9216589861751152,0,1516.0,1533.3375599655521,-17.337559965552146,1516.0,1533.3375599655521,-17.337559965552146
2007-01-18,Hard,2nd Round,Nakamura A.,Mirza S.,Nakamura A.,65,53,388,431,2.62,1.44,6-3 6-2 ,GS,0.354679802955665,0.645320197044335,1,1502.1721796717984,1545.8616010915716,-43.689421419773225,1502.1721796717984,1545.8616010915716,-43.689421419773225
2007-01-18,Hard,2nd Round,Paszek T.,Zvonareva V.,Zvonareva V.,187,24,143,794,3.5,1.28,1-6 3-6 ,GS,0.2677824267782427,0.7322175732217574,0,1516.0,1530.467337430236,-14.467337430236057,1516.0,1530.467337430236,-14.467337430236057
2007-01-18,Hard,2nd Round,Garbin T.,Voracova R.,Garbin T.,33,158,582,176,1.33,3.25,6-1 7-5 ,GS,0.7096069868995633,0.2903930131004367,1,1561.8034754597227,1515.263693206478,46.539782253244766,1561.8034754597227,1515.263693206478,46.539782253244766
2007-01-18,Hard,2nd Round,Razzano V.,Bondarenko A.,Bondarenko A.,78,34,344,576,2.0,1.72,3-6 4-6 ,GS,0.4623655913978494,0.5376344086021505,0,1546.653283834162,1515.967653396927,30.685630437234977,1546.653283834162,1515.967653396927,30.685630437234977
2007-01-18,Hard,2nd Round,Chakvetadze A.,Granville L.,Chakvetadze A.,13,72,1258,363,1.14,5.0,6-2 5-7 6-1,GS,0.8143322475570033,0.1856677524429967,1,1593.1476200185618,1516.0,77.14762001856184,1593.1476200185618,1516.0,77.14762001856184
2007-01-18,Hard,2nd Round,Morigami A.,Clijsters K.,Clijsters K.,86,5,321,2441,12.0,1.02,3-6 0-6 ,GS,0.0783410138248847,0.9216589861751152,0,1516.0,1585.4421399684031,-69.44213996840313,1516.0,1585.4421399684031,-69.44213996840313
2007-01-18,Hard,2nd Round,Hantuchova D.,Loit E.,Hantuchova D.,18,46,944,447,1.33,3.25,4-6 6-3 6-4,GS,0.7096069868995633,0.2903930131004367,1,1500.736306793522,1531.263693206478,-30.52738641295582,1500.736306793522,1531.263693206478,-30.52738641295582
2007-01-18,Hard,2nd Round,Groenefeld A.L.,Harkleroad A.,Harkleroad A.,19,88,922,317,1.61,2.2,2-6 2-6 ,GS,0.5774278215223098,0.4225721784776903,0,1486.8318638301305,1500.0338330211207,-13.201969190990212,1486.8318638301305,1500.0338330211207,-13.201969190990212
2007-01-18,Hard,2nd Round,Li N.,Dominguez Lino L.,Li N.,16,56,968,421,1.11,6.0,6-0 6-2 ,GS,0.8438818565400843,0.1561181434599156,1,1543.8106264568542,1500.736306793522,43.07431966333206,1543.8106264568542,1500.736306793522,43.07431966333206
2007-01-18,Hard,2nd Round,Kanepi K.,Molik A.,Molik A.,77,141,344,198,2.5,1.5,6-1 3-6 2-6,GS,0.375,0.625,0,1499.263693206478,1530.5920858983388,-31.328392691860927,1499.263693206478,1530.5920858983388,-31.328392691860927
2007-01-18,Hard,2nd Round,Safina D.,Fedossova Y.,Safina D.,10,148,1475,188,1.06,8.0,6-3 6-2 ,GS,0.8830022075055188,0.1169977924944812,1,1572.2446020714144,1517.3396124823155,54.90498958909893,1572.2446020714144,1517.3396124823155,54.90498958909893
2007-01-18,Hard,2nd Round,Radwanska A.,Ivanovic A.,Ivanovic A.,59,14,399,1108,5.0,1.14,2-6 6-3 2-6,GS,0.1856677524429967,0.8143322475570033,0,1516.0,1529.8293075126485,-13.829307512648484,1516.0,1529.8293075126485,-13.829307512648484
2007-01-18,Hard,2nd Round,Schnyder P.,Peng S.,Schnyder P.,9,52,1578,433,1.28,3.5,7-5 6-3 ,GS,0.7322175732217574,0.2677824267782427,1,1517.3060930692047,1486.1721796717984,31.13391339740633,1517.3060930692047,1486.1721796717984,31.13391339740633
2007-01-18,Hard,2nd Round,Rodionova A.,Sharapova M.,Sharapova M.,100,2,287,3532,11.0,1.03,0-6 3-6 ,GS,0.085619285120532,0.914380714879468,0,1514.597626351594,1518.1965245402773,-3.598898188683279,1514.597626351594,1518.1965245402773,-3.598898188683279
2007-01-18,Hard,2nd Round,Kostanic J.,Stosur S.,Kostanic J.,67,27,378,714,3.75,1.25,6-4 2-6 6-2,GS,0.25,0.75,1,1486.1721796717984,1533.9988810136015,-47.82670134180307,1486.1721796717984,1533.9988810136015,-47.82670134180307
2007-01-19,Hard,3rd Round,Petrova N.,Williams S.,Williams S.,6,81,2141,331,1.5,2.5,6-1 5-7 3-6,GS,0.625,0.375,0,1531.2975328274754,1545.8878884931194,-14.590355665643983,1531.2975328274754,1545.8878884931194,-14.590355665643983
2007-01-19,Hard,3rd Round,Jankovic J.,Azarenka V.,Jankovic J.,11,94,1456,299,1.08,7.0,6-3 6-4 ,GS,0.8663366336633663,0.1336633663366336,1,1622.658288359015,1530.5920355899823,92.06625276903264,1622.658288359015,1530.5920355899823,92.06625276903264
